date,N,publication_date,days_since_publication,n_diff,n_diff_pct,delay
2020-03-14,1,2020-04-17,34,0,0,14 Days +
2020-03-15,2,2020-04-17,33,0,0,14 Days +
2020-03-16,2,2020-04-17,32,0,0,14 Days +
2020-03-17,1,2020-04-17,31,0,0,14 Days +
2020-03-18,6,2020-04-17,30,0,0,14 Days +
2020-03-19,7,2020-04-17,29,0,0,14 Days +
2020-03-20,10,2020-04-17,28,0,0,14 Days +
2020-03-21,7,2020-04-17,27,0,0,14 Days +
2020-03-22,12,2020-04-17,26,0,0,14 Days +
2020-03-23,11,2020-04-17,25,0,0,14 Days +
2020-03-24,20,2020-04-17,24,0,0,14 Days +
2020-03-25,25,2020-04-17,23,0,0,14 Days +
2020-03-26,29,2020-04-17,22,-1,-0.0333333333333333,14 Days +
2020-03-27,32,2020-04-17,21,0,0,14 Days +
2020-03-28,35,2020-04-17,20,0,0,14 Days +
2020-03-29,38,2020-04-17,19,0,0,14 Days +
2020-03-30,43,2020-04-17,18,1,0.0238095238095237,14 Days +
2020-03-31,44,2020-04-17,17,1,0.0232558139534884,14 Days +
2020-04-01,50,2020-04-17,16,0,0,14 Days +
2020-04-02,67,2020-04-17,15,-1,-0.0147058823529411,14 Days +
2020-04-03,75,2020-04-17,14,4,0.056338028169014,14 Days +
2020-04-04,66,2020-04-17,13,5,0.0819672131147542,7-13 Days
2020-04-05,79,2020-04-17,12,0,0,7-13 Days
2020-04-06,87,2020-04-17,11,2,0.0235294117647058,7-13 Days
2020-04-07,76,2020-04-17,10,1,0.0133333333333334,7-13 Days
2020-04-08,99,2020-04-17,9,2,0.0206185567010309,7-13 Days
2020-04-09,66,2020-04-17,8,3,0.0476190476190477,7-13 Days
2020-04-10,62,2020-04-17,7,0,0,7-13 Days
2020-04-11,63,2020-04-17,6,2,0.0327868852459017,5-6 Days
2020-04-12,67,2020-04-17,5,5,0.0806451612903225,5-6 Days
2020-04-13,56,2020-04-17,4,1,0.0181818181818181,3-4 Days
2020-04-14,56,2020-04-17,3,7,0.142857142857143,3-4 Days
2020-04-15,45,2020-04-17,2,4,0.0975609756097562,2 Days
2020-04-16,38,2020-04-17,1,28,2.8,1 Day
2020-04-17,4,2020-04-17,0,4,,Same day
,19,2020-04-18,,,,No Data
2020-03-01,0,2020-04-18,48,0,0,14 Days +
2020-03-02,0,2020-04-18,47,0,0,14 Days +
2020-03-03,0,2020-04-18,46,0,0,14 Days +
2020-03-04,0,2020-04-18,45,0,0,14 Days +
2020-03-05,0,2020-04-18,44,0,0,14 Days +
2020-03-06,0,2020-04-18,43,0,0,14 Days +
2020-03-07,0,2020-04-18,42,0,0,14 Days +
2020-03-08,0,2020-04-18,41,0,0,14 Days +
2020-03-09,0,2020-04-18,40,0,0,14 Days +
2020-03-10,0,2020-04-18,39,0,0,14 Days +
2020-03-11,1,2020-04-18,38,0,0,14 Days +
2020-03-12,0,2020-04-18,37,0,0,14 Days +
2020-03-13,1,2020-04-18,36,0,0,14 Days +
2020-03-14,1,2020-04-18,35,0,0,14 Days +
2020-03-15,2,2020-04-18,34,0,0,14 Days +
2020-03-16,2,2020-04-18,33,0,0,14 Days +
2020-03-17,1,2020-04-18,32,0,0,14 Days +
2020-03-18,6,2020-04-18,31,0,0,14 Days +
2020-03-19,7,2020-04-18,30,0,0,14 Days +
2020-03-20,10,2020-04-18,29,0,0,14 Days +
2020-03-21,7,2020-04-18,28,0,0,14 Days +
2020-03-22,12,2020-04-18,27,0,0,14 Days +
2020-03-23,11,2020-04-18,26,0,0,14 Days +
2020-03-24,20,2020-04-18,25,0,0,14 Days +
2020-03-25,25,2020-04-18,24,0,0,14 Days +
2020-03-26,29,2020-04-18,23,0,0,14 Days +
2020-03-27,32,2020-04-18,22,0,0,14 Days +
2020-03-28,35,2020-04-18,21,0,0,14 Days +
2020-03-29,38,2020-04-18,20,0,0,14 Days +
2020-03-30,44,2020-04-18,19,1,0.0232558139534884,14 Days +
2020-03-31,45,2020-04-18,18,1,0.0227272727272727,14 Days +
2020-04-01,50,2020-04-18,17,0,0,14 Days +
2020-04-02,67,2020-04-18,16,0,0,14 Days +
2020-04-03,78,2020-04-18,15,3,0.04,14 Days +
2020-04-04,68,2020-04-18,14,2,0.0303030303030303,14 Days +
2020-04-05,81,2020-04-18,13,2,0.0253164556962024,7-13 Days
2020-04-06,88,2020-04-18,12,1,0.0114942528735633,7-13 Days
2020-04-07,77,2020-04-18,11,1,0.013157894736842,7-13 Days
2020-04-08,101,2020-04-18,10,2,0.0202020202020201,7-13 Days
2020-04-09,73,2020-04-18,9,7,0.106060606060606,7-13 Days
2020-04-10,73,2020-04-18,8,11,0.17741935483871,7-13 Days
2020-04-11,73,2020-04-18,7,10,0.158730158730159,7-13 Days
2020-04-12,76,2020-04-18,6,9,0.134328358208955,5-6 Days
2020-04-13,62,2020-04-18,5,6,0.107142857142857,5-6 Days
2020-04-14,60,2020-04-18,4,4,0.0714285714285714,3-4 Days
2020-04-15,55,2020-04-18,3,10,0.222222222222222,3-4 Days
2020-04-16,59,2020-04-18,2,21,0.552631578947368,2 Days
2020-04-17,20,2020-04-18,1,16,4,1 Day
2020-04-18,2,2020-04-18,0,2,,Same day
,19,2020-04-19,,,,No Data
2020-03-01,0,2020-04-19,49,0,0,14 Days +
2020-03-02,0,2020-04-19,48,0,0,14 Days +
2020-03-03,0,2020-04-19,47,0,0,14 Days +
2020-03-04,0,2020-04-19,46,0,0,14 Days +
2020-03-05,0,2020-04-19,45,0,0,14 Days +
2020-03-06,0,2020-04-19,44,0,0,14 Days +
2020-03-07,0,2020-04-19,43,0,0,14 Days +
2020-03-08,0,2020-04-19,42,0,0,14 Days +
2020-03-09,0,2020-04-19,41,0,0,14 Days +
2020-03-10,0,2020-04-19,40,0,0,14 Days +
2020-03-11,1,2020-04-19,39,0,0,14 Days +
2020-03-12,0,2020-04-19,38,0,0,14 Days +
2020-03-13,1,2020-04-19,37,0,0,14 Days +
2020-03-14,1,2020-04-19,36,0,0,14 Days +
2020-03-15,2,2020-04-19,35,0,0,14 Days +
2020-03-16,2,2020-04-19,34,0,0,14 Days +
2020-03-17,1,2020-04-19,33,0,0,14 Days +
2020-03-18,6,2020-04-19,32,0,0,14 Days +
2020-03-19,7,2020-04-19,31,0,0,14 Days +
2020-03-20,10,2020-04-19,30,0,0,14 Days +
2020-03-21,7,2020-04-19,29,0,0,14 Days +
2020-03-22,12,2020-04-19,28,0,0,14 Days +
2020-03-23,11,2020-04-19,27,0,0,14 Days +
2020-03-24,20,2020-04-19,26,0,0,14 Days +
2020-03-25,25,2020-04-19,25,0,0,14 Days +
2020-03-26,29,2020-04-19,24,0,0,14 Days +
2020-03-27,32,2020-04-19,23,0,0,14 Days +
2020-03-28,35,2020-04-19,22,0,0,14 Days +
2020-03-29,38,2020-04-19,21,0,0,14 Days +
2020-03-30,44,2020-04-19,20,0,0,14 Days +
2020-03-31,45,2020-04-19,19,0,0,14 Days +
2020-04-01,51,2020-04-19,18,1,0.02,14 Days +
2020-04-02,67,2020-04-19,17,0,0,14 Days +
2020-04-03,79,2020-04-19,16,1,0.0128205128205128,14 Days +
2020-04-04,68,2020-04-19,15,0,0,14 Days +
2020-04-05,81,2020-04-19,14,0,0,14 Days +
2020-04-06,90,2020-04-19,13,2,0.0227272727272727,7-13 Days
2020-04-07,78,2020-04-19,12,1,0.0129870129870129,7-13 Days
2020-04-08,102,2020-04-19,11,1,0.00990099009900991,7-13 Days
2020-04-09,75,2020-04-19,10,2,0.0273972602739727,7-13 Days
2020-04-10,75,2020-04-19,9,2,0.0273972602739727,7-13 Days
2020-04-11,74,2020-04-19,8,1,0.0136986301369864,7-13 Days
2020-04-12,79,2020-04-19,7,3,0.0394736842105263,7-13 Days
2020-04-13,63,2020-04-19,6,1,0.0161290322580645,5-6 Days
2020-04-14,60,2020-04-19,5,0,0,5-6 Days
2020-04-15,56,2020-04-19,4,1,0.0181818181818181,3-4 Days
2020-04-16,61,2020-04-19,3,2,0.0338983050847457,3-4 Days
2020-04-17,23,2020-04-19,2,3,0.15,2 Days
2020-04-18,9,2020-04-19,1,7,3.5,1 Day
2020-04-19,1,2020-04-19,0,1,,Same day
,20,2020-04-20,,,,No Data
2020-03-01,0,2020-04-20,50,0,0,14 Days +
2020-03-02,0,2020-04-20,49,0,0,14 Days +
2020-03-03,0,2020-04-20,48,0,0,14 Days +
2020-03-04,0,2020-04-20,47,0,0,14 Days +
2020-03-05,0,2020-04-20,46,0,0,14 Days +
2020-03-06,0,2020-04-20,45,0,0,14 Days +
2020-03-07,0,2020-04-20,44,0,0,14 Days +
2020-03-08,0,2020-04-20,43,0,0,14 Days +
2020-03-09,0,2020-04-20,42,0,0,14 Days +
2020-03-10,0,2020-04-20,41,0,0,14 Days +
2020-03-11,1,2020-04-20,40,0,0,14 Days +
2020-03-12,0,2020-04-20,39,0,0,14 Days +
2020-03-13,1,2020-04-20,38,0,0,14 Days +
2020-03-14,1,2020-04-20,37,0,0,14 Days +
2020-03-15,2,2020-04-20,36,0,0,14 Days +
2020-03-16,2,2020-04-20,35,0,0,14 Days +
2020-03-17,1,2020-04-20,34,0,0,14 Days +
2020-03-18,6,2020-04-20,33,0,0,14 Days +
2020-03-19,7,2020-04-20,32,0,0,14 Days +
2020-03-20,10,2020-04-20,31,0,0,14 Days +
2020-03-21,7,2020-04-20,30,0,0,14 Days +
2020-03-22,12,2020-04-20,29,0,0,14 Days +
2020-03-23,11,2020-04-20,28,0,0,14 Days +
2020-03-24,20,2020-04-20,27,0,0,14 Days +
2020-03-25,25,2020-04-20,26,0,0,14 Days +
2020-03-26,29,2020-04-20,25,0,0,14 Days +
2020-03-27,32,2020-04-20,24,0,0,14 Days +
2020-03-28,35,2020-04-20,23,0,0,14 Days +
2020-03-29,38,2020-04-20,22,0,0,14 Days +
2020-03-30,44,2020-04-20,21,0,0,14 Days +
2020-03-31,45,2020-04-20,20,0,0,14 Days +
2020-04-01,51,2020-04-20,19,0,0,14 Days +
2020-04-02,67,2020-04-20,18,0,0,14 Days +
2020-04-03,79,2020-04-20,17,0,0,14 Days +
2020-04-04,68,2020-04-20,16,0,0,14 Days +
2020-04-05,81,2020-04-20,15,0,0,14 Days +
2020-04-06,90,2020-04-20,14,0,0,14 Days +
2020-04-07,78,2020-04-20,13,0,0,7-13 Days
2020-04-08,102,2020-04-20,12,0,0,7-13 Days
2020-04-09,76,2020-04-20,11,1,0.0133333333333334,7-13 Days
2020-04-10,75,2020-04-20,10,0,0,7-13 Days
2020-04-11,74,2020-04-20,9,0,0,7-13 Days
2020-04-12,79,2020-04-20,8,0,0,7-13 Days
2020-04-13,63,2020-04-20,7,0,0,7-13 Days
2020-04-14,60,2020-04-20,6,0,0,5-6 Days
2020-04-15,57,2020-04-20,5,1,0.0178571428571428,5-6 Days
2020-04-16,63,2020-04-20,4,2,0.0327868852459017,3-4 Days
2020-04-17,30,2020-04-20,3,7,0.304347826086957,3-4 Days
2020-04-18,19,2020-04-20,2,10,1.11111111111111,2 Days
2020-04-19,17,2020-04-20,1,16,16,1 Day
2020-04-20,2,2020-04-20,0,2,,Same day
,19,2020-04-21,,,,No Data
2020-03-01,0,2020-04-21,51,0,0,14 Days +
2020-03-02,0,2020-04-21,50,0,0,14 Days +
2020-03-03,0,2020-04-21,49,0,0,14 Days +
2020-03-04,0,2020-04-21,48,0,0,14 Days +
2020-03-05,0,2020-04-21,47,0,0,14 Days +
2020-03-06,0,2020-04-21,46,0,0,14 Days +
2020-03-07,0,2020-04-21,45,0,0,14 Days +
2020-03-08,0,2020-04-21,44,0,0,14 Days +
2020-03-09,0,2020-04-21,43,0,0,14 Days +
2020-03-10,0,2020-04-21,42,0,0,14 Days +
2020-03-11,1,2020-04-21,41,0,0,14 Days +
2020-03-12,0,2020-04-21,40,0,0,14 Days +
2020-03-13,1,2020-04-21,39,0,0,14 Days +
2020-03-14,1,2020-04-21,38,0,0,14 Days +
2020-03-15,2,2020-04-21,37,0,0,14 Days +
2020-03-16,2,2020-04-21,36,0,0,14 Days +
2020-03-17,1,2020-04-21,35,0,0,14 Days +
2020-03-18,6,2020-04-21,34,0,0,14 Days +
2020-03-19,7,2020-04-21,33,0,0,14 Days +
2020-03-20,10,2020-04-21,32,0,0,14 Days +
2020-03-21,7,2020-04-21,31,0,0,14 Days +
2020-03-22,12,2020-04-21,30,0,0,14 Days +
2020-03-23,11,2020-04-21,29,0,0,14 Days +
2020-03-24,20,2020-04-21,28,0,0,14 Days +
2020-03-25,25,2020-04-21,27,0,0,14 Days +
2020-03-26,29,2020-04-21,26,0,0,14 Days +
2020-03-27,32,2020-04-21,25,0,0,14 Days +
2020-03-28,35,2020-04-21,24,0,0,14 Days +
2020-03-29,39,2020-04-21,23,1,0.0263157894736843,14 Days +
2020-03-30,44,2020-04-21,22,0,0,14 Days +
2020-03-31,45,2020-04-21,21,0,0,14 Days +
2020-04-01,52,2020-04-21,20,1,0.0196078431372548,14 Days +
2020-04-02,67,2020-04-21,19,0,0,14 Days +
2020-04-03,81,2020-04-21,18,2,0.0253164556962024,14 Days +
2020-04-04,69,2020-04-21,17,1,0.0147058823529411,14 Days +
2020-04-05,82,2020-04-21,16,1,0.0123456790123457,14 Days +
2020-04-06,90,2020-04-21,15,0,0,14 Days +
2020-04-07,81,2020-04-21,14,3,0.0384615384615385,14 Days +
2020-04-08,106,2020-04-21,13,4,0.0392156862745099,7-13 Days
2020-04-09,79,2020-04-21,12,3,0.0394736842105263,7-13 Days
2020-04-10,78,2020-04-21,11,3,0.04,7-13 Days
2020-04-11,84,2020-04-21,10,10,0.135135135135135,7-13 Days
2020-04-12,86,2020-04-21,9,7,0.0886075949367089,7-13 Days
2020-04-13,72,2020-04-21,8,9,0.142857142857143,7-13 Days
2020-04-14,67,2020-04-21,7,7,0.116666666666667,7-13 Days
2020-04-15,77,2020-04-21,6,20,0.350877192982456,5-6 Days
2020-04-16,78,2020-04-21,5,15,0.238095238095238,5-6 Days
2020-04-17,49,2020-04-21,4,19,0.633333333333333,3-4 Days
2020-04-18,51,2020-04-21,3,32,1.68421052631579,3-4 Days
2020-04-19,43,2020-04-21,2,26,1.52941176470588,2 Days
2020-04-20,21,2020-04-21,1,19,9.5,1 Day
2020-04-21,3,2020-04-21,0,3,,Same day
,18,2020-04-22,,,,No Data
2020-03-01,0,2020-04-22,52,0,0,14 Days +
2020-03-02,0,2020-04-22,51,0,0,14 Days +
2020-03-03,0,2020-04-22,50,0,0,14 Days +
2020-03-04,0,2020-04-22,49,0,0,14 Days +
2020-03-05,0,2020-04-22,48,0,0,14 Days +
2020-03-06,0,2020-04-22,47,0,0,14 Days +
2020-03-07,0,2020-04-22,46,0,0,14 Days +
2020-03-08,0,2020-04-22,45,0,0,14 Days +
2020-03-09,0,2020-04-22,44,0,0,14 Days +
2020-03-10,0,2020-04-22,43,0,0,14 Days +
2020-03-11,1,2020-04-22,42,0,0,14 Days +
2020-03-12,0,2020-04-22,41,0,0,14 Days +
2020-03-13,1,2020-04-22,40,0,0,14 Days +
2020-03-14,1,2020-04-22,39,0,0,14 Days +
2020-03-15,2,2020-04-22,38,0,0,14 Days +
2020-03-16,2,2020-04-22,37,0,0,14 Days +
2020-03-17,1,2020-04-22,36,0,0,14 Days +
2020-03-18,6,2020-04-22,35,0,0,14 Days +
2020-03-19,7,2020-04-22,34,0,0,14 Days +
2020-03-20,10,2020-04-22,33,0,0,14 Days +
2020-03-21,7,2020-04-22,32,0,0,14 Days +
2020-03-22,12,2020-04-22,31,0,0,14 Days +
2020-03-23,11,2020-04-22,30,0,0,14 Days +
2020-03-24,21,2020-04-22,29,1,0.05,14 Days +
2020-03-25,24,2020-04-22,28,-1,-0.04,14 Days +
2020-03-26,29,2020-04-22,27,0,0,14 Days +
2020-03-27,32,2020-04-22,26,0,0,14 Days +
2020-03-28,35,2020-04-22,25,0,0,14 Days +
2020-03-29,39,2020-04-22,24,0,0,14 Days +
2020-03-30,44,2020-04-22,23,0,0,14 Days +
2020-03-31,46,2020-04-22,22,1,0.0222222222222221,14 Days +
2020-04-01,51,2020-04-22,21,-1,-0.0192307692307693,14 Days +
2020-04-02,69,2020-04-22,20,2,0.0298507462686568,14 Days +
2020-04-03,81,2020-04-22,19,0,0,14 Days +
2020-04-04,71,2020-04-22,18,2,0.0289855072463767,14 Days +
2020-04-05,84,2020-04-22,17,2,0.024390243902439,14 Days +
2020-04-06,89,2020-04-22,16,-1,-0.0111111111111111,14 Days +
2020-04-07,82,2020-04-22,15,1,0.0123456790123457,14 Days +
2020-04-08,110,2020-04-22,14,4,0.0377358490566038,14 Days +
2020-04-09,85,2020-04-22,13,6,0.0759493670886076,7-13 Days
2020-04-10,84,2020-04-22,12,6,0.0769230769230769,7-13 Days
2020-04-11,93,2020-04-22,11,9,0.107142857142857,7-13 Days
2020-04-12,94,2020-04-22,10,8,0.0930232558139534,7-13 Days
2020-04-13,84,2020-04-22,9,12,0.166666666666667,7-13 Days
2020-04-14,81,2020-04-22,8,14,0.208955223880597,7-13 Days
2020-04-15,96,2020-04-22,7,19,0.246753246753247,7-13 Days
2020-04-16,96,2020-04-22,6,18,0.230769230769231,5-6 Days
2020-04-17,57,2020-04-22,5,8,0.163265306122449,5-6 Days
2020-04-18,59,2020-04-22,4,8,0.156862745098039,3-4 Days
2020-04-19,53,2020-04-22,3,10,0.232558139534884,3-4 Days
2020-04-20,46,2020-04-22,2,25,1.19047619047619,2 Days
2020-04-21,18,2020-04-22,1,15,5,1 Day
2020-04-22,5,2020-04-22,0,5,,Same day
,15,2020-04-23,,,,No Data
2020-03-01,0,2020-04-23,53,0,0,14 Days +
2020-03-02,0,2020-04-23,52,0,0,14 Days +
2020-03-03,0,2020-04-23,51,0,0,14 Days +
2020-03-04,0,2020-04-23,50,0,0,14 Days +
2020-03-05,0,2020-04-23,49,0,0,14 Days +
2020-03-06,0,2020-04-23,48,0,0,14 Days +
2020-03-07,0,2020-04-23,47,0,0,14 Days +
2020-03-08,0,2020-04-23,46,0,0,14 Days +
2020-03-09,0,2020-04-23,45,0,0,14 Days +
2020-03-10,0,2020-04-23,44,0,0,14 Days +
2020-03-11,1,2020-04-23,43,0,0,14 Days +
2020-03-12,0,2020-04-23,42,0,0,14 Days +
2020-03-13,1,2020-04-23,41,0,0,14 Days +
2020-03-14,1,2020-04-23,40,0,0,14 Days +
2020-03-15,2,2020-04-23,39,0,0,14 Days +
2020-03-16,2,2020-04-23,38,0,0,14 Days +
2020-03-17,1,2020-04-23,37,0,0,14 Days +
2020-03-18,6,2020-04-23,36,0,0,14 Days +
2020-03-19,7,2020-04-23,35,0,0,14 Days +
2020-03-20,9,2020-04-23,34,-1,-0.1,14 Days +
2020-03-21,8,2020-04-23,33,1,0.142857142857143,14 Days +
2020-03-22,12,2020-04-23,32,0,0,14 Days +
2020-03-23,11,2020-04-23,31,0,0,14 Days +
2020-03-24,20,2020-04-23,30,-1,-0.0476190476190477,14 Days +
2020-03-25,23,2020-04-23,29,-1,-0.0416666666666666,14 Days +
2020-03-26,31,2020-04-23,28,2,0.0689655172413792,14 Days +
2020-03-27,32,2020-04-23,27,0,0,14 Days +
2020-03-28,35,2020-04-23,26,0,0,14 Days +
2020-03-29,39,2020-04-23,25,0,0,14 Days +
2020-03-30,43,2020-04-23,24,-1,-0.0227272727272727,14 Days +
2020-03-31,47,2020-04-23,23,1,0.0217391304347827,14 Days +
2020-04-01,52,2020-04-23,22,1,0.0196078431372548,14 Days +
2020-04-02,69,2020-04-23,21,0,0,14 Days +
2020-04-03,78,2020-04-23,20,-3,-0.0370370370370371,14 Days +
2020-04-04,71,2020-04-23,19,0,0,14 Days +
2020-04-05,86,2020-04-23,18,2,0.0238095238095237,14 Days +
2020-04-06,91,2020-04-23,17,2,0.0224719101123596,14 Days +
2020-04-07,83,2020-04-23,16,1,0.0121951219512195,14 Days +
2020-04-08,111,2020-04-23,15,1,0.00909090909090904,14 Days +
2020-04-09,84,2020-04-23,14,-1,-0.0117647058823529,14 Days +
2020-04-10,89,2020-04-23,13,5,0.0595238095238095,7-13 Days
2020-04-11,96,2020-04-23,12,3,0.032258064516129,7-13 Days
2020-04-12,95,2020-04-23,11,1,0.0106382978723405,7-13 Days
2020-04-13,84,2020-04-23,10,0,0,7-13 Days
2020-04-14,89,2020-04-23,9,8,0.0987654320987654,7-13 Days
2020-04-15,102,2020-04-23,8,6,0.0625,7-13 Days
2020-04-16,99,2020-04-23,7,3,0.03125,7-13 Days
2020-04-17,64,2020-04-23,6,7,0.12280701754386,5-6 Days
2020-04-18,63,2020-04-23,5,4,0.0677966101694916,5-6 Days
2020-04-19,60,2020-04-23,4,7,0.132075471698113,3-4 Days
2020-04-20,54,2020-04-23,3,8,0.173913043478261,3-4 Days
2020-04-21,26,2020-04-23,2,8,0.444444444444444,2 Days
2020-04-22,26,2020-04-23,1,21,4.2,1 Day
2020-04-23,3,2020-04-23,0,3,,Same day
,17,2020-04-24,,,,No Data
2020-03-01,0,2020-04-24,54,0,0,14 Days +
2020-03-02,0,2020-04-24,53,0,0,14 Days +
2020-03-03,0,2020-04-24,52,0,0,14 Days +
2020-03-04,0,2020-04-24,51,0,0,14 Days +
2020-03-05,0,2020-04-24,50,0,0,14 Days +
2020-03-06,0,2020-04-24,49,0,0,14 Days +
2020-03-07,0,2020-04-24,48,0,0,14 Days +
2020-03-08,0,2020-04-24,47,0,0,14 Days +
2020-03-09,0,2020-04-24,46,0,0,14 Days +
2020-03-10,0,2020-04-24,45,0,0,14 Days +
2020-03-11,1,2020-04-24,44,0,0,14 Days +
2020-03-12,0,2020-04-24,43,0,0,14 Days +
2020-03-13,1,2020-04-24,42,0,0,14 Days +
2020-03-14,1,2020-04-24,41,0,0,14 Days +
2020-03-15,2,2020-04-24,40,0,0,14 Days +
2020-03-16,2,2020-04-24,39,0,0,14 Days +
2020-03-17,1,2020-04-24,38,0,0,14 Days +
2020-03-18,6,2020-04-24,37,0,0,14 Days +
2020-03-19,7,2020-04-24,36,0,0,14 Days +
2020-03-20,9,2020-04-24,35,0,0,14 Days +
2020-03-21,8,2020-04-24,34,0,0,14 Days +
2020-03-22,12,2020-04-24,33,0,0,14 Days +
2020-03-23,11,2020-04-24,32,0,0,14 Days +
2020-03-24,20,2020-04-24,31,0,0,14 Days +
2020-03-25,23,2020-04-24,30,0,0,14 Days +
2020-03-26,31,2020-04-24,29,0,0,14 Days +
2020-03-27,32,2020-04-24,28,0,0,14 Days +
2020-03-28,35,2020-04-24,27,0,0,14 Days +
2020-03-29,39,2020-04-24,26,0,0,14 Days +
2020-03-30,43,2020-04-24,25,0,0,14 Days +
2020-03-31,47,2020-04-24,24,0,0,14 Days +
2020-04-01,53,2020-04-24,23,1,0.0192307692307692,14 Days +
2020-04-02,69,2020-04-24,22,0,0,14 Days +
2020-04-03,78,2020-04-24,21,0,0,14 Days +
2020-04-04,71,2020-04-24,20,0,0,14 Days +
